;YEAR;STATION;MOYENNE;STD;MIN;%25;%50;%75;MAX
78;2015;93546099999;13.211286916576965;5.237367684036865;-1.7;9.800000190734863;13.600000381469727;17.100000381469727;25.4
79;2021;61017099999;28.840551918750617;9.301695114260067;2.0;22.399999618530273;29.299999237060547;36.599998474121094;46.0
80;2010;61017099999;29.715251966221896;9.453361990193821;2.5;23.899999618530273;30.700000762939453;37.400001525878906;46.4
81;2002;67743099999;25.929054036870735;5.726113599927933;5.0;22.5;26.200000762939453;30.0;38.5
82;2022;67743099999;26.19955552842882;3.7365294402580234;16.4;23.200000762939453;27.0;29.0;33.4
83;2018;43376099999;29.93441480036683;2.9971171704804895;21.0;27.200000762939453;30.399999618530273;32.0;36.0
84;2017;43376099999;30.435362415037293;3.3995552310985846;21.6;27.600000381469727;30.699999809265137;33.20000076293945;39.6
85;2016;43376099999;30.484757969522068;3.2127212040312183;20.6;28.200000762939453;30.600000381469727;33.15000057220459;39.2
86;2010;67743099999;25.546250012715657;5.464403221094616;6.0;22.0;25.200000762939453;29.0;40.0
87;2017;67743099999;23.801492541583617;4.187386232269603;9.0;21.0;24.15000057220459;27.0;40.0
88;2021;67743099999;26.06189318768029;5.778160011288846;10.2;23.0;26.5;30.0;37.2
89;2020;43376099999;30.214195699721856;2.923028378534234;25.6;27.399999618530273;29.600000381469727;33.20000076293945;36.6
90;2013;43376099999;27.48066325214028;2.5434640582430585;21.2;25.399999618530273;27.799999237060547;29.799999237060547;33.0
91;2019;67743099999;25.609151188827635;5.375282417816342;6.0;22.15000009536743;26.0;29.47499990463257;37.0
92;2011;67743099999;23.833333346328896;6.423541922984271;5.9;20.0;24.200000762939453;28.5;38.0
93;2022;80372099999;25.948888888888888;3.034260363984348;21.0;23.0;25.0;28.0;35.0
94;2021;80372099999;25.583270535041446;3.1424871030713555;19.0;23.0;25.0;28.0;34.0
95;2014;43376099999;27.698885984075435;2.4976522432099295;22.8;25.399999618530273;27.600000381469727;30.200000762939453;34.0
96;2022;43376099999;30.551546303267333;2.621458249688445;25.6;28.600000381469727;29.699999809265137;33.20000076293945;35.6
97;2010;43376099999;28.3946329267685;2.9676727023297613;15.0;25.65000009536743;29.100000381469727;30.799999237060547;37.8
98;1980;67743099999;23.764135702746366;5.863545959383363;1.0;21.0;24.0;28.0;36.0
99;2018;67743099999;26.32421310415568;6.293327084337933;7.0;22.0;27.0;32.0;37.0
100;2022;61017099999;23.150350634212412;9.054811425574439;1.8;16.799999237060547;23.100000381469727;28.600000381469727;43.8
